personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber
2074,Jabari,Smith,1977-02-12,Louisiana State,USA,83.0,250.0,False,False,True,2000.0,2.0,45.0
1630188,Jalen,Smith,"","","","","",False,False,True,"","",""
200815,Jamar,Smith,"","","","","","","","","","",""
202446,Jamar,Smith,"","","","","","","","","","",""
201160,Jason,Smith,1986-03-02,Colorado State,USA,84.0,240.0,False,True,True,2007.0,1.0,20.0
202536,Jerry,Smith,1987-09-26,Louisville,USA,74.0,190.0,True,False,False,1963.0,2.0,12.0
78191,Jim,Smith,1958-04-12,Ohio State,USA,81.0,225.0,False,True,False,1981.0,3.0,54.0
693,Joe,Smith,1975-07-26,Maryland,USA,82.0,225.0,False,True,True,1995.0,1.0,1.0
2746,Josh,Smith,1985-12-05,Oak Hill Academy (VA),USA,81.0,225.0,False,True,False,2004.0,1.0,17.0
1626288,Joshua,Smith,"","","","","","","","","","",""
1630676,Justin,Smith,"","","","","","","","","","",""
78192,Keith,Smith,1964-03-09,Loyola-Marymount,USA,75.0,180.0,True,False,False,1986.0,2.0,45.0
181,Kenny,Smith,1965-03-08,North Carolina,USA,75.0,170.0,True,False,False,1987.0,1.0,6.0
78194,Labradford,Smith,1969-04-03,Louisville,USA,75.0,200.0,False,True,False,1991.0,1.0,19.0
201831,Lanny,Smith,"","","","","","","","","","",""
78195,Larry,Smith,1958-01-18,Alcorn State,USA,80.0,215.0,False,True,False,1980.0,2.0,24.0
1910,Leon,Smith,1980-11-02,Martin Luther King HS (IL),USA,82.0,235.0,False,True,False,1999.0,1.0,29.0
63,Michael,Smith,1972-03-28,Providence,USA,80.0,240.0,False,True,False,1994.0,2.0,35.0
78197,Michael,Smith,1965-05-19,Brigham Young,USA,82.0,225.0,True,False,False,1989.0,1.0,13.0
2065,Mike,Smith,1976-04-15,Louisiana-Monroe,USA,80.0,195.0,False,True,False,2000.0,2.0,35.0
202701,Nolan,Smith,1988-07-25,Duke,USA,74.0,185.0,True,False,False,2011.0,1.0,21.0
78198,Otis,Smith,1964-01-30,Jacksonville,USA,77.0,210.0,False,True,False,1986.0,2.0,41.0
78199,Phil,Smith,1952-04-22,San Francisco,USA,76.0,185.0,True,False,False,1974.0,2.0,29.0
78200,Randy,Smith,1948-12-12,Buffalo State,USA,75.0,78200.0,True,False,False,1971.0,7.0,104.0
78201,Reggie,Smith,1970-08-21,TCU,USA,82.0,78201.0,False,True,False,1992.0,2.0,31.0
78204,Robert,Smith,1955-03-10,UNLV,USA,71.0,78204.0,True,False,False,1977.0,3.0,65.0
203964,Roscoe,Smith,"","","","","","","","","","",""
203893,Russ,Smith,1991-04-19,Louisville,USA,72.0,165.0,True,False,False,2014.0,2.0,47.0
78205,Sammy,Smith,1955-01-08,UNLV,USA,76.0,200.0,False,True,False,1977.0,3.0,48.0
120,Steven,Smith,1969-03-31,Michigan State,USA,80.0,221.0,True,True,False,1991.0,1.0,5.0
200848,Steven,Smith,1983-04-12,La Salle,USA,81.0,250.0,False,True,False,-1.0,-1.0,-1.0
1478,Stevin,Smith,1972-01-24,Arizona State,USA,74.0,208.0,True,False,False,-1.0,-1.0,-1.0
1631173,Terquavion,Smith,2002-12-31,North Carolina State,USA,76.0,1631173.0,True,False,False,-22.0,-22.0,-22.0
2604,Theron,Smith,1980-10-03,Ball State,USA,80.0,225.0,False,True,False,-1.0,-1.0,-1.0
1642449,Tolu,Smith,2000-07-26,Mississippi State,USA,83.0,1642449.0,False,True,False,-22.0,-22.0,-22.0
2596,Tommy,Smith,"","","","","","","","","","",""
380,Tony,Smith,1968-06-14,Marquette,USA,"",380.0,False,False,False,1990.0,2.0,51.0
1641890,Tyler,Smith,"","","","","","","","","","",""
78208,Willie,Smith,1953-10-26,Missouri,USA,74.0,170.0,True,False,False,1976.0,2.0,18.0
1629146,Zach,Smith,"","","","","","","","","","",""
1629015,Zhaire,Smith,1999-06-04,Texas Tech,USA,75.0,205.0,True,False,False,2018.0,1.0,16.0
1628372,Dennis,Smith Jr.,1997-11-25,North Carolina State,USA,74.0,205.0,True,False,False,2017.0,1.0,9.0
1631095,Jabari,Smith Jr.,"","","","","",False,True,False,"","",""
1641733,Nick,Smith Jr.,"","","","","",False,False,False,"","",""
64023,Tohi,Smith-Milner,"","","","","","","","","","",""
7021,Tohi,Smith-Milner,"","","","","","","","","","",""
1627886,D'Vauntes,Smith-Rivera,"","","","","","","","","","",""
22,Rik,Smits,1966-08-23,Marist,USA,88.0,265.0,False,False,True,1988.0,1.0,2.0
9010,Matjaz,Smodis,"","","","","","","","","","",""
533,Smodis,Smodis,"","","","","","","","","","",""
1091,Mike,Smrek,1962-08-31,Canisius,USA,84.0,250.0,False,False,True,1985.0,2.0,25.0
78212,Joe,Smyth,1929-05-22,Niagara,USA,75.0,215.0,False,True,False,1953.0,"",""
1630270,Xavier,Sneed,1997-12-21,Kansas State,USA,77.0,215.0,False,True,False,-1.0,-1.0,-1.0
203503,Tony,Snell,1991-11-10,New Mexico,USA,78.0,213.0,True,False,False,2013.0,1.0,20.0
727,Eric,Snow,1973-04-24,Michigan State,USA,75.0,205.0,True,False,False,1995.0,2.0,43.0
100729,Michelle,Snow,"","","","","","","","","","",""
78213,Dick,Snyder,1944-02-01,Davidson,USA,77.0,78213.0,True,False,False,1966.0,2.0,14.0
2745,Kirk,Snyder,1983-06-05,Nevada-Reno,USA,78.0,225.0,True,True,False,2004.0,1.0,16.0
78214,George,Sobek,1920-02-10,Notre Dame,USA,72.0,180.0,True,False,False,-1.0,-1.0,-1.0
78215,Ricky,Sobers,1953-01-15,UNLV,USA,75.0,198.0,True,False,False,1975.0,1.0,16.0
196295501,Nathan,Sobey,"","","","","",false,false,false,"","",""
64069,Nathan,Sobey,"","","","","","","","","","",""
78216,Ron,Sobie,1934-09-21,DePaul,USA,75.0,185.0,True,False,False,1956.0,1.0,6.0
1631110,Jeremy,Sochan,"","","","","",False,True,False,"","",""
78217,Mike,Sojourner,1953-10-16,Utah,USA,81.0,225.0,False,False,True,1974.0,1.0,10.0
9011,Dmitry,Sokolov,"","","","","","","","","","",""
204076,Richard,Solomon,"","","","","","","","","","",""
2226,Will,Solomon,1978-07-20,Clemson,USA,73.0,185.0,True,False,False,2001.0,2.0,32.0
78219,Willie,Somerset,1942-03-17,Duquesne,USA,68.0,170.0,True,False,False,1965.0,7.0,56.0
203154,Greg,Somogyi,"","","","","","","","","","",""
2443,Darius,Songaila,1978-02-14,Wake Forest,Lithuania,81.0,248.0,False,True,False,2002.0,2.0,49.0
78220,Dave,Sorenson,1948-07-08,Ohio State,USA,80.0,225.0,False,True,False,1970.0,2.0,26.0
64013,Roman,Sorkin,"","","","","","","","","","",""
1626293,Edgar,Sosa,"","","","","","","","","","",""
196294107,Kai,Sotto,"","","","","","","","","","",""
203480,James,Southerland,1990-04-28,Syracuse,USA,80.0,215.0,False,True,False,-1.0,-1.0,-1.0
1962937928,Marcus Vinicius,Souza,"","","","","","","","","","",""
78221,Gino,Sovran,1924-12-17,Detroit,USA,74.0,175.0,False,True,False,-1.0,-1.0,-1.0
2776,Pape,Sow,1981-11-22,California State-Fullerton,Senegal,82.0,250.0,False,True,False,2004.0,2.0,47.0
1629034,Ray,Spalding,1997-03-11,Louisville,USA,81.0,225.0,False,True,False,2018.0,2.0,56.0
78222,Jim,Spanarkel,1957-06-28,Duke,USA,77.0,78222.0,True,False,False,1979.0,1.0,16.0
2779,Vassilis,Spanoulis,1982-08-02,Panathinaikos,Greece,76.0,195.0,True,False,False,2004.0,2.0,50.0
78223,Guy,Sparrow,1932-11-02,Detroit,USA,78.0,218.0,False,True,False,1955.0,3.0,19.0
600009,Rory,Sparrow,1958-06-12,Villanova,USA,74.0,175.0,True,False,False,1980.0,4.0,75.0
78225,Odie,Spears,1925-06-26,Western Kentucky,USA,77.0,205.0,False,True,False,1948.0,"",""
78226,Art,Spector,1920-10-17,Villanova,USA,76.0,200.0,False,True,False,-1.0,-1.0,-1.0
201578,Marreese,Speights,1987-08-04,Florida,USA,82.0,255.0,False,True,True,2008.0,1.0,16.0
1629016,Omari,Spellman,1997-07-21,Villanova,USA,80.0,245.0,False,True,False,2018.0,1.0,30.0
78227,Andre,Spencer,1964-07-20,Northern Arizona,USA,78.0,210.0,False,True,False,-1.0,-1.0,-1.0
1642285,Cam,Spencer,2000-04-06,Connecticut,USA,76.0,1642285.0,True,False,False,2024.0,2.0,53.0
771,Elmore,Spencer,1969-12-06,UNLV,USA,84.0,270.0,False,False,True,1992.0,1.0,25.0
280,Felton,Spencer,1968-01-05,Louisville,USA,84.0,290.0,False,False,True,1990.0,1.0,6.0
1630311,Pat,Spencer,"","","","","","","","","","",""
78230,Lou,Spicer,1922-11-12,Syracuse,USA,74.0,195.0,False,True,False,-1.0,-1.0,-1.0
78231,Craig,Spitzer,1945-12-18,Tulane,USA,84.0,78231.0,False,False,True,-22.0,-22.0,-22.0
201168,Tiago,Splitter,1985-01-01,"",Brazil,83.0,245.0,False,True,True,2007.0,1.0,28.0
78232,Art,Spoelstra,1932-09-11,Western Kentucky,USA,81.0,220.0,False,False,True,1954.0,4.0,34.0
84,Latrell,Sprewell,1970-09-08,Alabama,USA,77.0,195.0,True,False,False,1992.0,1.0,24.0
78233,Larry,Spriggs,1959-09-08,Howard,USA,79.0,230.0,False,True,False,1981.0,4.0,81.0
1630531,Jaden,Springer,"","","","","",True,False,False,"","",""
78234,Jim,Springer,1926-06-17,Canterbury,USA,81.0,235.0,False,False,True,1956.0,"",""
78235,Jim,Spruill,1923-02-26,Rice,USA,74.0,225.0,False,True,False,-1.0,-1.0,-1.0
1756,Ryan,Stack,1975-07-24,South Carolina,USA,83.0,215.0,False,True,False,1998.0,2.0,48.0
711,Jerry,Stackhouse,1974-11-05,North Carolina,USA,78.0,218.0,False,True,False,1995.0,1.0,3.0
78237,Kevin,Stacom,1951-09-04,Providence,USA,75.0,185.0,True,False,False,1974.0,2.0,35.0
78238,Dave,Stallworth,1941-12-20,Wichita State,USA,79.0,200.0,False,True,False,1965.0,1.0,3.0
78239,Isaac,Stallworth,1950-01-18,Kansas,USA,77.0,190.0,False,True,False,1972.0,1.0,7.0
78240,Ed,Stanczak,1921-08-15,Central HS (IN),USA,73.0,185.0,False,True,False,-1.0,-1.0,-1.0
1630199,Cassius,Stanley,1999-08-18,Duke,USA,77.0,190.0,True,False,False,2020.0,2.0,54.0
78241,Terence,Stansbury,1961-02-27,Temple,USA,77.0,78241.0,True,False,False,1984.0,1.0,15.0
1629236,Jonathan,Stark,"","","","","","","","","","",""
317,John,Starks,1965-08-10,Oklahoma State,USA,77.0,190.0,True,False,False,-1.0,-1.0,-1.0
200853,Ondrej,Starosta,"","","","","","","","","","",""
78243,Keith,Starr,1954-03-14,Pittsburgh,USA,78.0,78243.0,True,False,False,1976.0,4.0,52.0
1626219,Juwan,Staten,"","","","","","","","","","",""
203917,Nik,Stauskas,1993-10-07,Michigan,Canada,78.0,203917.0,True,False,False,2014.0,1.0,8.0
78244,Larry,Staverman,1936-10-11,Thomas More,USA,79.0,205.0,False,True,False,1958.0,9.0,64.0
78245,Larry,Steele,1949-05-05,Kentucky,USA,77.0,180.0,True,False,False,1971.0,3.0,37.0
2629,Jon,Stefansson,"","","","","","","","","","",""
40030,Jon,Stefansson,"","","","","","","","","","",""
1099,Matt,Steigenga,1970-03-27,Michigan State,USA,79.0,225.0,False,True,False,1992.0,2.0,52.0
64043,Clint,Steindl,"","","","","","","","","","",""
1735,Vladimir,Stepania,1976-05-08,Union Olimpija,Georgia,85.0,1735.0,False,False,True,1998.0,1.0,27.0
203474,DJ,Stephens,1990-12-19,Memphis,USA,77.0,188.0,True,True,False,-1.0,-1.0,-1.0
78247,Everette,Stephens,1966-10-21,Purdue,USA,74.0,78247.0,True,False,False,1988.0,2.0,31.0
78249,Jack,Stephens,1933-05-18,Notre Dame,USA,75.0,78249.0,True,False,False,1955.0,2.0,7.0
1641868,Jake,Stephens,1999-11-05,Tennessee-Chattanooga,USA,"",1641868.0,False,False,False,-22.0,-22.0,-22.0
1086,Joe,Stephens,1973-01-28,Arkansas-Little Rock,USA,79.0,210.0,False,True,False,-1.0,-1.0,-1.0
202362,Lance,Stephenson,1990-09-05,Cincinnati,USA,77.0,202362.0,False,True,False,2010.0,2.0,40.0
1627293,Alex,Stepheson,1987-08-07,Southern California,USA,82.0,270.0,False,True,False,-1.0,-1.0,-1.0
2786,Blake,Stepp,"","","","","","","","","","",""
78250,Brook,Steppe,1959-11-07,Georgia Tech,USA,77.0,78250.0,True,False,False,1982.0,1.0,17.0
78251,Barry,Stevens,1963-01-17,Iowa State,USA,77.0,195.0,True,False,False,1985.0,2.0,43.0
1641815,Isaiah,Stevens,2000-11-01,Colorado State,USA,72.0,1641815.0,False,False,False,-22.0,-22.0,-22.0
1630205,Lamar,Stevens,1997-07-09,Penn State,USA,78.0,230.0,False,True,False,-1.0,-1.0,-1.0
78252,Wayne,Stevens,1936-06-19,Cincinnati,USA,75.0,185.0,False,True,False,1958.0,7.0,49.0
2052,DeShawn,Stevenson,1981-04-03,Washington Union HS (CA),USA,77.0,218.0,True,True,False,2000.0,1.0,23.0
1641907,Erik,Stevenson,1999-04-28,West Virginia,USA,"",1641907.0,False,False,False,-22.0,-22.0,-22.0
1630569,DJ,Steward,2001-10-02,Duke,USA,"",1630569.0,False,False,False,-22.0,-22.0,-22.0
1630597,DJ,Stewart,1999-07-28,Mississippi State,USA,77.0,205.0,True,False,False,-1.0,-1.0,-1.0
78253,Dennis,Stewart,1947-04-11,Michigan,USA,78.0,78253.0,False,True,False,1969.0,4.0,44.0
1629136,Elijah,Stewart,"","","","","","","","","","",""
1630191,Isaiah,Stewart,"","","","","",False,False,True,"","",""
1529,Kebu,Stewart,1973-12-19,California State-Bakersfield,USA,80.0,239.0,False,True,False,1997.0,2.0,35.0
1125,Larry,Stewart,1968-09-21,Coppin State,USA,80.0,1125.0,False,True,False,-22.0,-22.0,-22.0
1565,Michael,Stewart,1975-04-25,California,USA,82.0,230.0,False,False,True,-1.0,-1.0,-1.0
78256,Norm,Stewart,1935-01-20,Missouri,USA,77.0,205.0,False,True,False,1956.0,"",""
200855,Frans,Steyn,"","","","","","","","","","",""
201880,Greg,Stiemsma,1985-09-26,Wisconsin,USA,83.0,260.0,False,False,True,-1.0,-1.0,-1.0
78257,Steve,Stipanovich,1960-11-17,Missouri,USA,83.0,245.0,False,False,True,1983.0,1.0,2.0
56031,Rok,Stipcevic,"","","","","","","","","","",""
179,Bryant,Stith,1970-12-10,Virginia,USA,77.0,210.0,True,False,False,1992.0,1.0,13.0
7020,Dillon,Stith,"","","","","","","","","","",""
78259,Sam,Stith,1937-07-22,St. Bonaventure,USA,74.0,78259.0,True,False,False,1960.0,8.0,56.0
78260,Tom,Stith,1939-01-21,St. Bonaventure,USA,77.0,78260.0,False,True,False,1961.0,1.0,2.0
43240,Demontez,Stitt,"","","","","",False,False,False,"","",""
78261,Alex,Stivrins,1962-11-29,Colorado,USA,80.0,220.0,False,True,False,1985.0,4.0,75.0
204065,David,Stockton,1991-06-24,Gonzaga,USA,71.0,165.0,True,False,False,2014.0,0.0,0.0
304,John,Stockton,1962-03-26,Gonzaga,USA,73.0,175.0,True,False,False,1984.0,1.0,16.0
978,Peja,Stojakovic,1977-06-09,PAOK,Serbia,82.0,229.0,False,True,False,1996.0,1.0,14.0
43203,Vojdan,Stojanovski,"","","","","","","","","","",""
1055,Ed,Stokes,1971-09-03,Arizona,USA,84.0,1055.0,False,False,False,1993.0,2.0,35.0
78264,Greg,Stokes,1963-08-05,Iowa,USA,82.0,220.0,False,True,False,1985.0,2.0,33.0
203950,Jarnell,Stokes,1994-01-07,Tennessee,USA,81.0,255.0,False,True,True,2014.0,2.0,35.0
600016,Maurice,Stokes,1933-06-17,St. Francis (PA),USA,79.0,232.0,False,True,False,1955.0,1.0,2.0
78266,Art,Stolkey,1920-10-23,Detroit,USA,73.0,180.0,True,False,False,-1.0,-1.0,-1.0
56093,Paul,Stoll,"","","","","","","","","","",""
1627754,Diamond,Stone,1997-02-10,Maryland,USA,83.0,255.0,False,False,True,2016.0,2.0,40.0
202933,Julyan,Stone,1988-12-07,Texas-El Paso,USA,78.0,202933.0,True,False,False,-22.0,-22.0,-22.0
2852,Awvee,Storey,1977-04-18,Arizona State,USA,78.0,225.0,True,True,False,-1.0,-1.0,-1.0
757,Damon,Stoudamire,1973-09-03,Arizona,USA,70.0,757.0,True,False,False,1995.0,1.0,7.0
101136,Salim,Stoudamire,1982-10-11,Arizona,USA,73.0,101136.0,False,False,False,2005.0,2.0,31.0
2405,Amar'e,Stoudemire,1982-11-16,Cypress Creek HS (FL),USA,82.0,245.0,False,True,True,2002.0,1.0,9.0
78267,Paul,Stovall,1948-08-16,Arizona State,USA,76.0,215.0,False,True,False,1972.0,2.0,22.0
201199,DJ,Strawberry,1985-06-15,Maryland,USA,77.0,201.0,True,False,False,2007.0,2.0,59.0
78268,Joe,Strawder,1940-09-21,Bradley,USA,82.0,78268.0,False,False,True,1964.0,4.0,34.0
1631124,Julian,Strawther,"","","","","",True,False,False,"","",""
78269,Bill,Stricker,1948-01-22,Pacific,USA,80.0,78269.0,False,True,False,1970.0,4.0,54.0
201240,Brad,Stricker,"","","","","","","","","","",""
1065,Erick,Strickland,1973-11-25,Nebraska,USA,75.0,218.0,True,False,False,-1.0,-1.0,-1.0
1110,Mark,Strickland,1970-07-14,Temple,USA,82.0,220.0,False,True,False,-1.0,-1.0,-1.0
393,Rod,Strickland,1966-07-11,DePaul,USA,75.0,185.0,True,False,False,1988.0,1.0,19.0
78270,Roger,Strickland,1940-09-04,Jacksonville,USA,77.0,200.0,False,True,False,1963.0,1.0,7.0
78271,John,Stroeder,1958-07-24,Montana,USA,82.0,260.0,False,True,False,1980.0,8.0,168.0
400,Derek,Strong,1968-02-09,Xavier,USA,81.0,240.0,False,True,False,1990.0,2.0,47.0
78273,Lamont,Strothers,1968-05-10,Christopher Newport,USA,76.0,190.0,True,False,False,1991.0,2.0,43.0
78274,John,Stroud,1957-10-29,Mississippi,USA,79.0,215.0,False,True,False,1980.0,2.0,27.0
1629622,Max,Strus,"","","","","",False,False,False,"","",""
201155,Rodney,Stuckey,1986-04-21,Eastern Washington,USA,77.0,201155.0,False,False,False,2007.0,1.0,15.0
78275,Gene,Stump,1923-11-13,DePaul,USA,74.0,185.0,False,True,False,1947.0,"",""
55086,Eric,Stuteville,"","","","","","","","","","",""
78276,Stan,Stutz,1920-04-14,Rhode Island,USA,70.0,78276.0,False,False,False,-22.0,-22.0,-22.0
40021,Carlos,Suarez,"","","","","","","","","","",""
56049,Carlos,Suarez,"","","","","","","","","","",""
1630591,Jalen,Suggs,"","","","","",False,False,False,"","",""
1966938157,Scott,Suggs,"","","","","",False,True,False,"","",""
78277,Gary,Suiter,1945-01-18,Midwestern State,USA,81.0,78277.0,False,False,True,-22.0,-22.0,-22.0
1627881,Rasheed,Sulaimon,"","","","","","","","","","",""
203096,Jared,Sullinger,1992-03-04,Ohio State,USA,81.0,260.0,False,True,True,2012.0,1.0,21.0
201969,DaJuan,Summers,1988-01-24,Georgetown,USA,80.0,240.0,False,True,False,2009.0,2.0,35.0
202872,Durrell,Summers,"","","","","","","","","","",""
1628410,Edmond,Sumner,1995-12-31,Xavier,USA,76.0,196.0,True,False,False,2017.0,2.0,52.0
78654,Barry,Sumpter,1965-11-11,Austin Peay,USA,83.0,215.0,False,True,False,1988.0,3.0,56.0
201641,Curtis,Sumpter,"","","","","","","","","","",""
64126,Haofeng,Sun,"","","","","","","","","","",""
201180,Yue,Sun,1985-11-06,Beijing,China,81.0,205.0,True,False,False,2007.0,2.0,40.0
21016,Yue,Sun,"","","","","","","","","","",""
78278,Don,Sunderlage,1929-12-20,Illinois,USA,73.0,180.0,True,False,False,1951.0,1.0,9.0
1743,Bruno,Sundov,1980-02-10,Split,Croatia,86.0,260.0,False,False,True,1998.0,2.0,35.0
78279,Jon,Sundvold,1961-07-02,Missouri,USA,74.0,170.0,True,False,False,1983.0,1.0,16.0
682,Bob,Sura,1973-03-25,Florida State,USA,77.0,200.0,True,False,False,1995.0,1.0,17.0
78280,Dick,Surhoff,1929-11-16,Long Island-Brooklyn,USA,76.0,210.0,False,True,False,1952.0,"",""
201983,Goran,Suton,"","","","","","","","","","",""
78281,Dane,Suttle,1961-08-09,Pepperdine,USA,75.0,190.0,True,False,False,1983.0,7.0,152.0
1630263,Dwayne,Sutton,1997-02-26,Louisville,USA,"",1630263.0,False,False,False,-22.0,-22.0,-22.0
357,Greg,Sutton,1967-12-03,Oral Roberts,USA,74.0,185.0,True,False,False,1991.0,2.0,49.0
78283,Bennie,Swain,1933-12-16,Texas Southern,USA,80.0,220.0,False,True,False,1958.0,1.0,7.0
1628403,Caleb,Swanigan,1997-04-18,Purdue,USA,81.0,260.0,False,True,False,2017.0,1.0,26.0
78284,Norm,Swanson,1930-10-04,Detroit,USA,78.0,210.0,False,True,False,1953.0,"",""
78285,Dan,Swartz,1934-12-23,Morehead State,USA,76.0,215.0,False,True,False,1956.0,4.0,""
202464,Devin,Sweetney,"","","","","","","","","","",""
2552,Michael,Sweetney,1982-10-25,Georgetown,USA,80.0,270.0,False,True,False,2003.0,1.0,9.0
1631306,Cole,Swider,1999-05-08,Syracuse,USA,81.0,220.0,False,True,False,-1.0,-1.0,-1.0
2741,Robert,Swift,1985-12-03,Bakersfield HS (CA),USA,85.0,270.0,False,False,True,2004.0,1.0,12.0
2031,Stromile,Swift,1979-11-21,Louisiana State,USA,82.0,220.0,False,True,True,2000.0,1.0,2.0
78286,Aaron,Swinson,1970-12-21,Auburn,USA,77.0,230.0,False,True,False,-1.0,-1.0,-1.0
1628591,Craig,Sword,1994-01-16,Mississippi State,USA,75.0,196.0,True,False,False,-1.0,-1.0,-1.0
509,Amara,Sy,"","","","","","","","","","",""
202377,Pape,Sy,1988-04-05,Le Havre,France,79.0,225.0,True,True,False,2010.0,2.0,53.0
78287,Wallace,Sydnor,1921-09-19,Western Kentucky,USA,70.0,175.0,True,False,False,-1.0,-1.0,-1.0
1626208,Keifer,Sykes,1993-12-30,Green Bay,USA,71.0,167.0,True,False,False,-1.0,-1.0,-1.0
1132,Larry,Sykes,1973-04-11,Xavier,USA,81.0,255.0,False,True,False,-1.0,-1.0,-1.0
202074,Raymond,Sykes,"","","","","","","","","","",""
1136,Brett,Szabo,1968-02-01,Augustana (SD),USA,83.0,230.0,False,False,True,-1.0,-1.0,-1.0
1887,Wally,Szczerbiak,1977-03-05,Miami (Ohio),USA,79.0,240.0,True,True,False,1999.0,1.0,6.0
440,Zan,Tabak,1970-06-15,Olimpia Milano,Croatia,84.0,257.0,False,False,True,1991.0,2.0,51.0
2657,Yuta,Tabuse,1980-10-05,Brigham Young-Hawaii,USA,69.0,165.0,True,False,False,-1.0,-1.0,-1.0
101147,Chris,Taft,1985-03-10,Pittsburgh,USA,82.0,261.0,False,True,False,2005.0,2.0,42.0
78291,Sid,Tannenbaum,1925-10-08,New York University,USA,72.0,78291.0,True,False,False,-22.0,-22.0,-22.0
1627818,Kaleb,Tarczewski,"","","","","","","","","","",""
1434,Dragan,Tarlac,1973-05-09,Olympiacos,Serbia,83.0,270.0,False,True,True,1995.0,2.0,31.0
78293,Roy,Tarpley,1964-11-28,Michigan,USA,84.0,230.0,False,True,False,1986.0,1.0,7.0
64121,Jianiyou,Taruike,"","","","","","","","","","",""
196295488,Nicholas,Tata,"","","","","","","","","","",""
1630256,Jae'Sean,Tate,"","","","","",False,False,True,"","",""
78294,Earl,Tatum,1953-07-26,Marquette,USA,76.0,185.0,True,False,False,1976.0,2.0,21.0
201249,Jamaal,Tatum,"","","","","","","","","","",""
1628369,Jayson,Tatum,"","","","","",False,False,False,"","",""
204002,Edy,Tavares,1992-03-22,Gran Canaria,Cabo Verde,87.0,265.0,False,False,True,2014.0,2.0,43.0
196294609,Maique,Tavares,"","","","","","","","","","",""
196294540,Walter,Tavares,"","","","","",False,False,True,"","",""
78295,Anthony,Taylor,1965-11-30,Oregon,USA,76.0,175.0,True,False,False,1988.0,2.0,44.0
1629806,B.J.,Taylor,"","","","","","","","","","",""
78296,Brian,Taylor,1951-06-09,Princeton,USA,74.0,185.0,True,False,False,1972.0,2.0,23.0
56599,Deshon,Taylor,"","","","","","","","","","",""
101182,Donell,Taylor,1982-07-26,Alabama-Birmingham,USA,77.0,193.0,True,False,False,-1.0,-1.0,-1.0
78298,Fred,Taylor,1948-02-05,Texas-Pan American,USA,77.0,180.0,True,False,False,1970.0,2.0,27.0
1627819,Isaiah,Taylor,1994-07-11,Texas,USA,75.0,1627819.0,True,False,False,-22.0,-22.0,-22.0
78297,Jay,Taylor,1967-10-03,Eastern Illinois,USA,75.0,190.0,False,True,False,-1.0,-1.0,-1.0
78299,Jeff,Taylor,1960-01-01,Texas Tech,USA,76.0,175.0,True,False,False,1982.0,2.0,42.0
203106,Jeffery,Taylor,1989-05-23,Vanderbilt,Sweden,"",203106.0,False,False,False,2012.0,2.0,31.0
201966,Jermaine,Taylor,1986-12-08,Central Florida,USA,76.0,210.0,True,False,False,2009.0,2.0,32.0
1511,Johnny,Taylor,1974-06-04,Tennessee-Chattanooga,USA,81.0,220.0,False,True,False,1997.0,1.0,17.0
202518,Kammron,Taylor,"","","","","","","","","","",""
78301,Leonard,Taylor,1966-05-02,California,USA,80.0,78301.0,False,True,False,-22.0,-22.0,-22.0
1630260,Marlon,Taylor,1997-08-16,Louisiana State,USA,"",1630260.0,False,False,False,-22.0,-22.0,-22.0
1508,Maurice,Taylor,1976-10-30,Michigan,USA,81.0,265.0,False,True,True,1997.0,1.0,14.0
201446,Mike,Taylor,1986-01-21,Iowa State,USA,74.0,165.0,True,False,False,2008.0,2.0,55.0
78302,Roland,Taylor,1946-03-13,La Salle,USA,72.0,175.0,True,False,False,1969.0,12.0,167.0
1630678,Terry,Taylor,1999-09-23,Austin Peay,USA,76.0,230.0,False,True,False,-1.0,-1.0,-1.0
203116,Tyshawn,Taylor,1990-04-12,Kansas,USA,75.0,185.0,True,False,False,2012.0,2.0,41.0
78303,Vince,Taylor,1960-09-11,Duke,USA,77.0,180.0,True,False,False,1982.0,2.0,34.0
27019,Reuben,Te Rangi,"","","","","","","","","","",""
78304,Terry,Teagle,1960-04-10,Baylor,USA,77.0,195.0,True,False,False,1982.0,1.0,16.0
201952,Jeff,Teague,1988-06-10,Wake Forest,USA,75.0,195.0,True,False,False,2009.0,1.0,19.0
1630617,MaCio,Teague,1997-06-11,Baylor,USA,"",1630617.0,False,False,False,-22.0,-22.0,-22.0
203104,Marquis,Teague,1993-02-28,Kentucky,USA,74.0,189.0,True,False,False,2012.0,1.0,29.0
11251,Mirza,Teletovic,"","","","","","","","","","",""
203141,Mirza,Teletovic,1985-09-17,Baskonia,Bosnia and Herzegovina,81.0,242.0,False,True,False,-1.0,-1.0,-1.0
2742,Sebastian,Telfair,1985-06-09,Abraham Lincoln HS (NY),USA,72.0,170.0,True,False,False,2004.0,1.0,13.0
1643141,Jahmyl,Telfort,"","","","","","","","","","",""
202066,Garrett,Temple,"","","","","","","","","","",""
1628462,Milos,Teodosic,1987-03-19,CSKA Moscow,Serbia,77.0,196.0,True,False,False,-1.0,-1.0,-1.0
267634,Milos,Teodosic,"","","","","","","","","","",""
42584,Milos,Teodosic,"","","","","","","","","","",""
78305,Ira,Terrell,1954-06-19,Southern Methodist,USA,80.0,200.0,False,True,False,1976.0,3.0,45.0
1629123,Jared,Terrell,1995-02-10,Rhode Island,USA,75.0,1629123.0,True,False,False,-22.0,-22.0,-22.0
